time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1977-01-20T21:28:00.750Z,40.725,-123.3786667,20.564,3,ml,8,275,0.3072,0.16,nc,nc1033443,2016-12-15T10:42:44.043Z,"12 km SE of Burnt Ranch, California",earthquake,4.78,1.76,,0,reviewed,nc,nc
1977-01-21T00:39:35.040Z,19.3043333,-155.1793333,7.354,2.92,ml,24,131,,0.08,hv,hv19770120,2020-03-31T18:11:31.490Z,"16 km SSE of Volcano, Hawaii",earthquake,0.46,0.92,,2,reviewed,hv,hv
1977-01-21T02:20:06.300Z,23.756,121.916,36,5.3,mb,,,,,us,usp0000m9h,2022-04-27T16:41:08.654Z,"40 km SE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
1977-01-21T02:25:05.900Z,36.728,141.052,56,4.7,mb,,,,,us,usp0000m9j,2014-11-06T23:21:39.425Z,"27 km ESE of Kitaibaraki, Japan",earthquake,,,,,reviewed,us,us
1977-01-21T05:51:05.200Z,34.577,137.438,308,4.4,mb,,,,,us,usp0000m9k,2014-11-06T23:21:39.426Z,"18 km ESE of Tahara, Japan",earthquake,,,,,reviewed,us,us
1977-01-21T05:59:30.600Z,14.818,144.405,69,4.5,mb,,,,,us,usp0000m9m,2014-11-06T23:21:39.426Z,"131 km W of San Jose Village, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1977-01-21T06:11:05.600Z,-18.014,-178.379,604,5.8,mb,,,,,us,usp0000m9n,2022-04-27T16:41:13.667Z,"244 km E of Levuka, Fiji",earthquake,,,,,reviewed,us,us
1977-01-21T06:51:47.300Z,32.501,137.454,408,4.2,mb,,,,,us,usp0000m9p,2014-11-06T23:21:39.428Z,"193 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,us
1977-01-21T07:28:30.460Z,36.0126667,-120.544,5.108,3.07,md,13,92,0.08829,0.13,nc,nc1033459,2016-12-15T10:43:56.262Z,"16 km NW of Parkfield, California",earthquake,0.44,1.55,0.19,5,reviewed,nc,nc
1977-01-21T08:56:50.610Z,40.8205,-124.8165,25.27,2.98,md,15,291,0.4658,0.06,nc,nc1033460,2016-12-15T10:43:59.921Z,"51 km WNW of Indianola, California",earthquake,3.8,8.37,,1,reviewed,nc,nc
1977-01-21T09:27:03.800Z,-16.538,-177.08,33,5,mb,,,,,us,usp0000m9q,2014-11-06T23:21:39.429Z,"270 km SSE of Alo, Wallis and Futuna",earthquake,,,,,reviewed,us,us
1977-01-21T11:11:38.520Z,19.3888333,-155.2485,2.136,2.54,ml,12,84,,0.06,hv,hv19770121,2020-03-31T18:11:31.640Z,"6 km SSW of Volcano, Hawaii",earthquake,0.44,0.52,0.14,2,reviewed,hv,hv
1977-01-21T14:31:14.250Z,36.431,-121.005,-0.399,2.81,md,21,75,0.01261,0.25,nc,nc1033462,2016-12-15T10:44:11.178Z,"24 km ENE of Greenfield, California",earthquake,1.3,1.48,0.35,6,reviewed,nc,nc
1977-01-21T14:57:45.500Z,32.838,75.794,51,4.6,mb,,,,,us,usp0000m9t,2014-11-06T23:21:39.431Z,"17 km SSE of Bhadarw?h, India",earthquake,,,,,reviewed,us,us
1977-01-21T17:30:09.290Z,37.7791667,-121.7876667,11.198,2.61,md,21,141,0.03423,0.09,nc,nc1033465,2016-12-15T10:44:22.441Z,"10 km N of Livermore, California",earthquake,0.36,0.64,0.04,6,reviewed,nc,nc
1977-01-21T17:52:17.210Z,41.3786667,-125.4688333,4.888,3.6,ml,15,327,1.16,0.06,nc,nc1033468,2021-05-13T21:55:44.487Z,"113 km WSW of Crescent City, California",earthquake,8.24,9.37,,0,reviewed,nc,nc
1977-01-21T18:06:22.980Z,40.4125,-121.4711667,6.413,2.84,md,5,231,0.05045,0.03,nc,nc1033471,2016-12-15T10:44:43.588Z,"12 km NE of Mineral, California",earthquake,1.57,1.57,,1,reviewed,nc,nc
1977-01-21T20:08:58.100Z,-10.662,161.301,51,5.1,mb,,,,,us,usp0000m9v,2014-11-06T23:21:39.433Z,"71 km WSW of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-01-21T22:12:37.020Z,40.4548333,-124.6285,23.72,2.83,md,14,295,0.2676,0.04,nc,nc1033477,2016-12-15T10:45:05.979Z,"33 km WSW of Ferndale, California",earthquake,3.31,1.8,0.13,2,reviewed,nc,nc
1977-01-22T01:15:16.600Z,-3.455,141.301,33,5.2,mb,,,,,us,usp0000m9x,2014-11-06T23:21:39.434Z,"85 km S of Vanimo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1977-01-22T04:04:57.890Z,19.317,-155.0481667,7.147,2.53,ml,23,205,,0.1,hv,hv19770126,2020-03-31T18:11:32.370Z,"18 km SSE of Fern Forest, Hawaii",earthquake,0.95,0.7,0.09,1,reviewed,hv,hv
1977-01-22T04:18:36.500Z,-3.469,127.138,66,5.3,mb,,,,,us,usp0000m9z,2022-04-27T16:41:19.355Z,"118 km WNW of Ambon, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-22T05:14:44.800Z,13.055,-89.133,85,4.5,mb,,,,,us,usp0000ma0,2014-11-06T23:21:39.437Z,"50 km SSW of El Rosario, El Salvador",earthquake,,,,,reviewed,us,us
1977-01-22T05:30:30.900Z,-15.752,-173.112,33,5.3,mb,,,,,us,usp0000ma1,2014-11-06T23:21:39.438Z,"76 km ENE of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1977-01-22T07:52:02.110Z,19.3948333,-155.2663333,2.259,2.77,ml,24,44,,0.08,hv,hv19770131,2020-03-31T18:11:33.110Z,"Island of Hawaii, Hawaii",earthquake,0.3,0.38,0.07,2,reviewed,hv,hv
1977-01-22T10:37:40.100Z,-30.872,-71.278,63,4.6,mb,,,,,us,usp0000ma3,2014-11-06T23:21:39.440Z,"30 km SSW of Ovalle, Chile",earthquake,,,,,reviewed,us,us
1977-01-22T10:38:27.960Z,19.3286667,-155.216,9.6,2.98,ml,32,73,,0.08,hv,hv19770133,2020-03-31T18:11:33.420Z,"12 km S of Volcano, Hawaii",earthquake,0.39,0.46,0.04,2,reviewed,hv,hv
1977-01-22T10:44:55.940Z,35.7486667,-117.7083333,6,2.98,ml,22,137,,0.25,ci,ci3332561,2016-02-01T19:57:54.660Z,"14km NNW of Ridgecrest, CA",earthquake,0.63,31.61,0.255,8,reviewed,ci,ci
1977-01-22T11:20:57.180Z,35.7593333,-117.7158333,2.18,2.75,ml,14,82,0.1115,0.26,ci,ci3332562,2016-02-01T19:46:30.040Z,"15km NE of Inyokern, CA",earthquake,0.63,1.77,0.528,4,reviewed,ci,ci
1977-01-22T11:31:45.400Z,-36.855,176.517,356,4.4,mb,,,,,us,usp0000ma5,2014-11-06T23:21:39.441Z,"62 km ENE of Tairua, New Zealand",earthquake,,,,,reviewed,us,us
1977-01-22T12:18:26.490Z,36.5991667,-121.2011667,6.234,3.38,md,45,33,0.02613,0.05,nc,nc1033485,2016-12-15T10:45:37.730Z,"22 km NNE of Soledad, California",earthquake,0.17,0.44,0.42,18,reviewed,nc,nc
1977-01-22T13:20:17.500Z,19.3956667,-155.2656667,1.939,2.72,ml,21,77,,0.08,hv,hv19770135,2020-03-31T18:11:33.720Z,"6 km SSW of Volcano, Hawaii",earthquake,0.31,0.38,0.05,2,reviewed,hv,hv
1977-01-22T15:21:17.110Z,37.7813333,-121.7871667,12.409,3.07,md,32,141,0.03243,0.11,nc,nc1033492,2016-12-15T10:46:06.650Z,"11 km N of Livermore, California",earthquake,0.31,0.48,0.08,4,reviewed,nc,nc
1977-01-22T17:32:42.820Z,19.3531667,-155.2511667,9.623,3.7,ml,31,64,,0.08,hv,hv19770138,2020-03-31T18:12:13.290Z,"10 km S of Volcano, Hawaii",earthquake,0.39,0.4,0.27,2,reviewed,hv,hv
1977-01-22T18:02:44.350Z,19.381,-155.2405,2.726,3.48,ml,27,54,,0.07,hv,hv19770139,2020-03-31T18:12:13.450Z,"6 km S of Volcano, Hawaii",earthquake,0.36,0.53,0.09,4,reviewed,hv,hv
1977-01-22T18:32:15.370Z,19.3768333,-155.2405,1.376,2.86,ml,11,120,,0.13,hv,hv19770140,2020-03-31T18:12:13.600Z,"7 km S of Volcano, Hawaii",earthquake,0.48,0.61,,2,reviewed,hv,hv
1977-01-22T22:36:28.500Z,20.94,-160.26,33,4.7,mb,,,,,us,usp0000ma7,2020-03-31T18:12:14.770Z,"126 km SSW of Kaumakani, Hawaii",earthquake,,,,,reviewed,us,us
1977-01-23T00:26:59.100Z,16.891,-81.744,53,4.1,mb,,,,,us,usp0000ma8,2014-11-06T23:21:39.443Z,"263 km NE of Iralaya, Honduras",earthquake,,,,,reviewed,us,us
1977-01-23T01:38:23.500Z,-13.379,166.511,39,5.6,ms,,,,,us,usp0000maa,2022-04-27T16:41:26.113Z,"125 km WNW of Sola, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-23T05:09:10.670Z,19.665,-155.8306667,6.612,2.54,ml,25,142,,0.18,hv,hv19770153,2020-03-31T18:12:15.520Z,"13 km ENE of H?lualoa, Hawaii",earthquake,0.81,0.72,,1,reviewed,hv,hv
1977-01-23T05:38:47.600Z,18.049,145.508,219,5.1,mb,,,,,us,usp0000mab,2014-11-06T23:21:39.446Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1977-01-23T06:02:00.260Z,19.387,-155.2425,2.258,3.21,ml,25,45,,0.09,hv,hv19770155,2020-03-31T18:12:15.800Z,"6 km S of Volcano, Hawaii",earthquake,0.39,0.67,0.32,2,reviewed,hv,hv
1977-01-23T06:03:29.940Z,19.3846667,-155.2453333,2.226,2.54,ml,14,71,,0.04,hv,hv19770156,2020-03-31T18:12:15.950Z,"6 km S of Volcano, Hawaii",earthquake,0.35,0.45,0.11,1,reviewed,hv,hv
1977-01-23T09:11:21.400Z,-11.65,-74.193,15,4.8,mb,,,,,us,usp0000mae,2022-04-27T16:41:27.540Z,"51 km SE of Mazamari, Peru",earthquake,,,,,reviewed,us,us
1977-01-23T09:40:36.800Z,-31.801,-72.271,35,4.7,mb,,,,,us,usp0000maf,2014-11-06T23:21:39.450Z,"106 km W of Illapel, Chile",earthquake,,,,,reviewed,us,us
1977-01-23T12:23:46.700Z,2.119,97.864,66,3.8,mb,,,,,us,usp0000mag,2014-11-06T23:21:39.450Z,"20 km SSE of Singkil, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-23T13:18:50.250Z,36.9205,-121.5886667,6.428,3.39,md,63,32,0.03604,0.09,nc,nc1033502,2016-12-15T10:46:48.400Z,"6 km NE of Aromas, California",earthquake,0.19,0.37,0.23,17,reviewed,nc,nc
1977-01-23T14:54:14.900Z,26.792,142.894,33,5,mb,,,,,us,usp0000maj,2014-11-06T23:21:39.452Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
1977-01-23T15:34:11.400Z,13.055,125.928,33,5.1,mb,,,,,us,usp0000mak,2014-11-06T23:21:39.453Z,"96 km NE of Anito, Philippines",earthquake,,,,,reviewed,us,us
1977-01-23T16:41:31.310Z,19.3246667,-155.272,9.13,2.71,ml,29,96,,0.09,hv,hv19770171,2020-03-31T18:12:18.050Z,"13 km SSW of Volcano, Hawaii",earthquake,0.41,0.51,,1,reviewed,hv,hv
1977-01-23T17:00:39.300Z,13.919,-91.745,85,5.1,mb,,,,,us,usp0000mam,2014-11-06T23:21:39.454Z,"45 km SSE of Champerico, Guatemala",earthquake,,,,,reviewed,us,us
1977-01-23T17:45:50.130Z,37.8808333,-122.229,10.163,3.31,md,54,36,0.007207,0.08,nc,nc1033506,2016-12-15T10:47:07.270Z,"3 km ENE of Berkeley, California",earthquake,0.15,0.36,0.13,15,reviewed,nc,nc
1977-01-23T17:48:01.500Z,3.81,-78.843,33,4.5,mb,,,,,us,usp0000map,2014-11-06T23:21:39.455Z,"150 km NNW of Mosquera, Colombia",earthquake,,,,,reviewed,us,us
1977-01-23T20:49:01.980Z,19.3316667,-155.1961667,8.223,4.12,ml,36,84,,0.1,hv,hv19770174,2020-03-31T18:12:18.510Z,"12 km SSE of Volcano, Hawaii",earthquake,0.35,0.41,0.16,4,reviewed,hv,hv
1977-01-23T21:01:22.300Z,28.448,130.506,33,4.9,mb,,,,,us,usp0000mas,2014-11-06T23:21:39.458Z,"100 km E of Naze, Japan",earthquake,,,,,reviewed,us,us
1977-01-23T21:33:29.700Z,32.78,136.944,425,4.5,mb,,,,,us,usp0000mat,2014-11-06T23:21:39.459Z,"138 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,us
1977-01-23T21:54:52.100Z,7.437,-102.797,33,4.4,mb,,,,,us,usp0000mau,2014-11-06T23:21:39.459Z,northern East Pacific Rise,earthquake,,,,,reviewed,us,us
1977-01-23T22:22:59.600Z,36.561,71.045,218,4.7,mb,,,,,us,usp0000mav,2014-11-06T23:21:39.460Z,"38 km SSE of Jurm, Afghanistan",earthquake,,,,,reviewed,us,us
1977-01-24T04:09:30.370Z,19.3761667,-155.2768333,2,2.63,ml,15,56,,0.11,hv,hv19770175,2020-03-31T18:12:18.680Z,"8 km SSW of Volcano, Hawaii",earthquake,0.36,0.46,0.17,2,reviewed,hv,hv
1977-01-24T06:11:21.700Z,45.476,151.054,33,5.1,mb,,,,,us,usp0000may,2014-11-06T23:21:39.462Z,"250 km E of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1977-01-24T06:32:03.320Z,19.3251667,-155.1748333,9.073,2.67,ml,31,96,,0.07,hv,hv19770176,2020-03-31T18:12:18.830Z,"Island of Hawaii, Hawaii",earthquake,0.43,0.38,0.09,2,reviewed,hv,hv
1977-01-24T06:38:04.300Z,34.854,25.908,106,4.1,mb,,,,,us,usp0000maz,2014-11-06T23:21:39.463Z,"23 km SE of Ierápetra, Greece",earthquake,,,,,reviewed,us,us
1977-01-24T07:45:37.900Z,27.947,-111.403,33,4.8,mb,,,,,us,usp0000mb0,2014-11-06T23:21:39.464Z,"35 km W of San Carlos, Mexico",earthquake,,,,,reviewed,us,us
1977-01-24T08:34:36.800Z,45.349,150.346,33,4.8,mb,,,,,us,usp0000mb1,2014-11-06T23:21:39.464Z,"194 km E of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1977-01-24T10:29:29.700Z,-13.511,168.298,21,5.3,mb,,,,,us,usp0000mb2,2022-04-27T16:41:34.667Z,"90 km ENE of Sola, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-24T11:35:16.990Z,33.8961667,-118.1925,4.51,2.78,ml,52,69,,0.38,ci,ci3332593,2016-04-02T00:51:53.579Z,"2km E of Compton, CA",earthquake,0.5,1.44,0.095,4,reviewed,ci,ci
1977-01-24T11:46:19.390Z,19.348,-155.028,5.967,2.59,md,19,177,,0.14,hv,hv19770177,2020-03-31T18:12:18.990Z,"17 km SE of Fern Forest, Hawaii",earthquake,0.99,1.14,0.01,3,reviewed,hv,hv
1977-01-24T13:07:58.660Z,19.3021667,-155.3906667,9.534,2.73,ml,36,108,,0.12,hv,hv19770180,2020-03-31T18:12:19.430Z,"14 km NE of P?hala, Hawaii",earthquake,0.4,0.52,0.18,2,reviewed,hv,hv
1977-01-24T14:41:17.600Z,-17.354,167.92,38,5,mb,,,,,us,usp0000mb4,2014-11-06T23:21:39.467Z,"59 km NW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-24T14:51:14.330Z,37.8771667,-122.2281667,10.253,2.58,md,41,48,0.006306,0.08,nc,nc1033519,2016-12-15T10:48:11.310Z,"3 km E of Berkeley, California",earthquake,0.19,0.44,0.18,9,reviewed,nc,nc
1977-01-24T15:55:46.070Z,37.8788333,-122.2268333,9.923,3.23,md,49,35,0.007207,0.07,nc,nc1033522,2016-12-15T10:48:26.350Z,"4 km E of Berkeley, California",earthquake,0.16,0.4,0.16,11,reviewed,nc,nc
1977-01-24T18:05:16.270Z,35.8046667,-120.356,7.367,3.7,ml,20,132,0.09009,0.05,nc,nc1033525,2016-12-15T10:48:41.720Z,"12 km SSE of Parkfield, California",earthquake,0.28,0.46,,0,reviewed,nc,nc
1977-01-24T19:43:47.300Z,-23.771,178.767,464,4.9,mb,,,,,us,usp0000mb7,2014-11-06T23:21:39.499Z,south of the Fiji Islands,earthquake,,,,,reviewed,us,us
1977-01-24T20:28:33.300Z,36.4001667,-117.8446667,6,2.63,ml,9,167,0.194,0.48,ci,ci3332600,2016-02-01T19:52:17.520Z,"20km NE of Olancha, CA",earthquake,2.12,31.61,0.103,2,reviewed,ci,ci
1977-01-24T21:51:12.670Z,33.1786667,-115.6473333,10,2.77,ml,38,40,0.1063,0.31,ci,ci3332602,2016-02-01T19:35:32.680Z,"14km WNW of Calipatria, CA",earthquake,0.47,31.61,0.199,4,reviewed,ci,ci
1977-01-25T00:23:43.300Z,38.036,134.805,423,4.4,mb,,,,,us,usp0000mb8,2014-11-06T23:21:39.500Z,"216 km NW of Hakui, Japan",earthquake,,,,,reviewed,us,us
1977-01-25T00:28:16.630Z,33.1768333,-115.6431667,10,2.71,ml,28,43,0.1066,0.31,ci,ci3332611,2016-02-01T19:35:33.220Z,"13km WNW of Calipatria, CA",earthquake,0.53,31.61,0.109,4,reviewed,ci,ci
1977-01-25T00:50:47.900Z,-33.588,-68.355,17,5.3,ms,,,,,us,usp0000mb9,2022-04-27T16:41:36.580Z,"57 km S of San Martín, Argentina",earthquake,,,,,reviewed,us,us
1977-01-25T02:05:52.000Z,17.327,94.167,25,4.8,mb,,,,,us,usp0000mba,2014-11-06T23:21:39.502Z,"85 km NW of Pathein, Myanmar",earthquake,,,,,reviewed,us,us
1977-01-25T02:37:41.600Z,-1.891,134.36,33,5.4,ms,,,,,us,usp0000mbb,2022-04-27T16:41:38.167Z,"118 km SSE of Manokwari, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-25T03:13:32.300Z,36.4615,-121.0411667,5.303,2.59,md,39,72,0.04144,0.04,nc,nc1033540,2016-12-15T10:49:45.350Z,"23 km NE of Greenfield, California",earthquake,0.21,0.6,0.44,9,reviewed,nc,nc
1977-01-25T03:35:56.470Z,36.5356667,-121.1251667,5.586,3.08,md,25,58,0.04775,0.02,nc,nc1033541,2016-12-15T10:49:50.231Z,"21 km NE of Soledad, California",earthquake,0.18,0.57,0.41,6,reviewed,nc,nc
1977-01-25T05:20:23.200Z,31.173,140.891,33,4.9,mb,,,,,us,usp0000mbc,2014-11-06T23:21:39.503Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1977-01-25T06:11:00.700Z,-23.598,-70.119,26,4.7,mb,,,,,us,usp0000mbd,2022-04-27T16:41:40.042Z,"28 km ENE of Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1977-01-25T06:34:55.100Z,7.618,-37.185,33,5,mb,,,,,us,usp0000mbf,2014-11-06T23:21:39.506Z,central Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,us
1977-01-25T07:56:04.500Z,36.139,69.099,33,4.7,mb,,,,,us,usp0000mbh,2014-11-06T23:21:39.507Z,"8 km NNW of Nahr?n, Afghanistan",earthquake,,,,,reviewed,us,us
1977-01-25T08:15:13.600Z,-15.917,168.232,266,5.6,mb,,,,,us,usp0000mbj,2022-04-27T16:41:47.406Z,"89 km ENE of Lakatoro, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-25T10:31:04.900Z,-10.925,164.66,25,5.7,mb,,,,,us,usp0000mbk,2022-04-27T16:41:53.576Z,"126 km W of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
1977-01-25T11:24:25.100Z,1.595,124.704,238,4.5,mb,,,,,us,usp0000mbm,2014-11-06T23:21:39.510Z,"20 km NW of Manado, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-25T13:22:45.530Z,40.72,-124.5033333,23.365,2.51,md,14,255,0.209,0.06,nc,nc1033548,2016-12-15T10:50:15.232Z,"23 km W of Indianola, California",earthquake,1.98,0.83,,1,reviewed,nc,nc
1977-01-25T13:39:07.620Z,18.982,-155.439,28.623,2.58,md,32,228,,0.14,hv,hv19770182,2020-03-31T18:12:19.750Z,"17 km ESE of Naalehu, Hawaii",earthquake,1.68,1.25,0.05,4,reviewed,hv,hv
1977-01-25T14:19:47.900Z,-5.744,139.012,39,4.4,mb,,,,,us,usp0000mbn,2014-11-06T23:21:39.511Z,"255 km W of Kiunga, Papua New Guinea",earthquake,,,,,reviewed,us,us
1977-01-25T14:54:37.700Z,-32.787,-71.307,104,4.6,mb,,,,,us,usp0000mbp,2014-11-06T23:21:39.512Z,"8 km W of Hacienda La Calera, Chile",earthquake,,,,,reviewed,us,us
1977-01-25T15:42:22.220Z,19.3155,-155.196,7.133,2.55,ml,29,105,,0.12,hv,hv19770184,2020-03-31T18:12:20.050Z,"14 km SSE of Volcano, Hawaii",earthquake,0.51,0.77,0.05,2,reviewed,hv,hv
1977-01-25T16:29:16.900Z,-14.302,167.487,203,4.5,mb,,,,,us,usp0000mbq,2014-11-06T23:21:39.512Z,"47 km S of Sola, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-25T16:58:25.400Z,-20.846,-178.999,599,4.5,mb,,,,,us,usp0000mbr,2014-11-06T23:21:39.514Z,Fiji region,earthquake,,,,,reviewed,us,us
1977-01-25T17:08:14.000Z,60.94,-147.23,62,4.2,mb,,,,,us,usp0000mbs,2014-11-06T23:21:39.514Z,"31 km WNW of Tatitlek, Alaska",earthquake,,,,,reviewed,us,us
1977-01-25T17:12:19.100Z,60.983,-149.988,37,3.5,ml,,,,,us,usp0000mbt,2014-11-06T23:21:39.515Z,"20 km WNW of Hope, Alaska",earthquake,,,,,reviewed,us,pmr
1977-01-25T20:18:33.800Z,-8.346,119.984,209,4.7,mb,,,,,us,usp0000mbu,2014-11-06T23:21:39.516Z,"19 km NNE of Labuan Bajo, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-25T20:36:56.700Z,-30.187,-178.273,72,4.9,mb,,,,,us,usp0000mbv,2014-11-06T23:21:39.516Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1977-01-25T21:30:11.110Z,19.3093333,-155.2016667,8.153,2.74,ml,26,110,,0.14,hv,hv19770188,2020-03-31T18:12:20.640Z,"15 km SSE of Volcano, Hawaii",earthquake,0.59,0.75,0.05,2,reviewed,hv,hv
1977-01-25T23:54:18.100Z,39.361,28.128,23,4.6,mb,,,,,us,usp0000mbw,2014-11-06T23:21:39.517Z,"3 km S of Bigadiç, Turkey",earthquake,,,,,reviewed,us,us
1977-01-26T03:19:24.900Z,-18.709,-173.308,33,4.6,mb,,,,,us,usp0000mbx,2014-11-06T23:21:39.518Z,"71 km E of Neiafu, Tonga",earthquake,,,,,reviewed,us,us
1977-01-26T05:43:21.900Z,7.438,-72.019,66,4.8,mb,,,,,us,usp0000mby,2014-11-06T23:21:39.518Z,"42 km SSE of San Cristóbal, Venezuela",earthquake,,,,,reviewed,us,us
1977-01-26T07:39:58.150Z,19.3148333,-155.1968333,7.893,2.55,ml,29,105,,0.15,hv,hv19770191,2020-03-31T18:12:21.100Z,"14 km SSE of Volcano, Hawaii",earthquake,0.46,0.72,0.05,2,reviewed,hv,hv
1977-01-26T08:30:08.900Z,-6.905,128.862,188,4.6,mb,,,,,us,usp0000mbz,2014-11-06T23:21:39.519Z,"272 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
1977-01-26T12:38:34.700Z,13.329,50.983,33,4.8,mb,,,,,us,usp0000mc0,2014-11-06T23:21:39.520Z,"152 km N of Caluula, Somalia",earthquake,,,,,reviewed,us,us
1977-01-26T13:11:29.800Z,-8.219,115.193,33,5.2,mb,,,,,us,usp0000mc1,2020-08-26T01:19:42.089Z,"13 km ENE of Munduk, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-26T14:51:00.860Z,35.777,-117.6978333,6,2.59,mh,10,88,0.09026,0.36,ci,ci3332637,2016-02-01T20:09:09.180Z,"18km N of Ridgecrest, CA",earthquake,1.04,31.61,0.169,5,reviewed,ci,ci
1977-01-26T14:55:31.610Z,36.979,-121.3831667,5.118,2.61,md,35,91,0.01622,0.07,nc,nc1033556,2016-12-15T10:50:44.274Z,"14 km N of Hollister, California",earthquake,0.23,0.48,0.21,4,reviewed,nc,nc
1977-01-26T15:16:09.400Z,-12.155,-78.014,14,5.1,mb,,,,,us,usp0000mc2,2014-11-06T23:21:39.521Z,"98 km W of Callao, Peru",earthquake,,,,,reviewed,us,us
1977-01-26T15:33:50.500Z,46.332,13.176,10,3.2,ml,,,,,us,usp0000mc3,2014-11-06T23:21:39.522Z,"2 km E of Venzone, Italy",earthquake,,,,,reviewed,us,tri
1977-01-26T15:45:09.300Z,13.692,124.704,54,4.8,mb,,,,,us,usp0000mc4,2014-11-06T23:21:39.523Z,"35 km ESE of Gigmoto, Philippines",earthquake,,,,,reviewed,us,us
1977-01-26T17:07:15.320Z,31.6953333,-115.8061667,6,2.85,ml,7,277,0.9536,0.52,ci,ci3332638,2016-02-01T20:14:05.700Z,"72km E of Maneadero, B.C., MX",earthquake,3.45,31.61,0.141,2,reviewed,ci,ci
1977-01-26T21:41:45.090Z,36.623,-120.7843333,0.526,3.08,md,31,210,0.04054,0.05,nc,nc1033563,2016-12-15T10:51:09.611Z,"37 km WNW of Three Rocks, California",earthquake,0.54,5.76,0.26,5,reviewed,nc,nc
1977-01-26T23:29:13.200Z,57.483,-33.016,33,4.5,mb,,,,,us,usp0000mc6,2014-11-06T23:21:39.524Z,Reykjanes Ridge,earthquake,,,,,reviewed,us,us
1977-01-27T00:51:05.600Z,66.79,-135.433,33,4.7,mb,,,,,us,usp0000mc7,2014-11-06T23:21:39.525Z,"76 km SSW of Fort McPherson, Canada",earthquake,,,,,reviewed,us,us
1977-01-27T01:33:22.620Z,19.3523333,-155.1343333,8.178,2.51,ml,22,70,,0.07,hv,hv19770195,2020-03-31T18:12:21.710Z,"12 km S of Fern Forest, Hawaii",earthquake,0.56,0.68,0.04,2,reviewed,hv,hv
1977-01-27T02:48:10.200Z,20.092,-45.73,33,4.7,mb,,,,,us,usp0000mc8,2014-11-06T23:21:39.526Z,northern Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,us
1977-01-27T04:50:53.300Z,-17.36,167.866,25,5,mb,,,,,us,usp0000mc9,2014-11-06T23:21:39.526Z,"63 km NW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
1977-01-27T05:48:38.260Z,33.4931667,-116.5276667,13.78,2.51,ml,36,46,,0.3,ci,ci3332647,2016-02-01T19:46:37.640Z,"15km ESE of Anza, CA",earthquake,0.39,0.63,0.144,3,reviewed,ci,ci
1977-01-27T07:13:10.610Z,19.3341667,-155.095,8.238,2.74,ml,29,118,,0.09,hv,hv19770197,2020-03-31T18:12:22.000Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.42,0.61,0.05,2,reviewed,hv,hv
1977-01-27T07:47:29.240Z,46.9385,-119.5911667,1.202,3.2,md,14,74,0.07804,0.26,uw,uw10843063,2016-07-25T00:23:58.210Z,"5 km NE of Royal City, Washington",earthquake,0.702,1.42,0.08,1,reviewed,uw,uw
1977-01-27T09:13:38.700Z,-9.364,118.96,33,4.8,mb,,,,,us,usp0000mca,2014-11-06T23:21:39.527Z,"103 km SSE of Bima, Indonesia",earthquake,,,,,reviewed,us,us
1977-01-27T10:20:51.380Z,40.4678333,-124.4538333,21.881,2.71,md,15,270,0.1477,0.04,nc,nc1033576,2016-12-15T10:51:56.701Z,"20 km SW of Ferndale, California",earthquake,1.95,0.39,,1,reviewed,nc,nc
1977-01-27T11:41:01.100Z,12.221,58.093,33,5.1,mb,,,,,us,usp0000mcb,2014-11-06T23:21:39.528Z,Owen Fracture Zone region,earthquake,,,,,reviewed,us,us
