time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-20T00:12:08.960Z,19.4093342,-155.2754974,-0.89,2.62,ml,24,42,0.0116,0.28,hv,hv70165096,2018-05-20T08:14:51.306Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.33,0.36,13,automatic,hv,hv
2018-05-20T00:22:51.610Z,54.2951,-161.439,8.82,2.6,ml,,215,1.059,0.46,us,us1000ebnu,2023-07-07T19:28:59.211Z,"102 km SSE of King Cove, Alaska",earthquake,4.1,6.9,0.128,8,reviewed,us,us
2018-05-20T00:26:49.160Z,19.4128342,-155.2788391,-0.79,2.63,ml,22,53,0.002121,0.31,hv,hv70165136,2018-05-20T00:32:30.780Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.28,0.27,10,automatic,hv,hv
2018-05-20T00:32:29.550Z,19.4483337,-154.8690033,0.37,3.02,ml,15,193,0.03676,0.21,hv,hv70165146,2018-05-20T00:38:09.680Z,"5 km ESE of Leilani Estates, Hawaii",earthquake,0.39,0.33,0.32,5,automatic,hv,hv
2018-05-20T00:42:14.570Z,-21.0684,-173.9833,10,5.6,mww,,33,4.296,0.78,us,us1000e8t0,2022-05-03T19:13:31.468Z,"104 km ENE of ‘Ohonua, Tonga",earthquake,7.7,1.8,0.065,23,reviewed,us,us
2018-05-20T01:14:35.070Z,-20.9751,-173.8779,10,5,mb,,32,4.167,0.98,us,us1000e8th,2018-08-15T19:46:59.040Z,"118 km ENE of ‘Ohonua, Tonga",earthquake,8.9,1.7,0.044,165,reviewed,us,us
2018-05-20T01:24:07.990Z,-17.371,-177.916,570.89,4.3,mb,,194,3.863,0.7,us,us1000eb34,2018-08-15T19:46:59.040Z,Fiji region,earthquake,15.8,18.2,0.161,11,reviewed,us,us
2018-05-20T01:33:56.710Z,18.7183,-66.6785,8,2.58,md,7,292,0.3792,0.07,pr,pr2018140000,2018-05-20T05:10:48.618Z,"27 km N of Arecibo, Puerto Rico",earthquake,0.73,0.5,0.13,6,reviewed,pr,pr
2018-05-20T02:21:56.420Z,7.5727,124.7236,35,4.3,mb,,96,0.984,1.05,us,us1000eb35,2018-08-15T19:46:59.040Z,"2 km NE of Malinao, Philippines",earthquake,7.9,2,0.168,10,reviewed,us,us
2018-05-20T02:47:34.240Z,-5.7822,151.4349,10,5,mb,,62,1.739,0.59,us,us1000e8u3,2018-08-15T19:46:59.040Z,"145 km E of Kimbe, Papua New Guinea",earthquake,10.3,1.9,0.053,112,reviewed,us,us
2018-05-20T03:32:02.060Z,55.6814,-149.2346,10,3.4,ml,,234,2.729,0.7,us,us1000e90k,2023-07-07T19:29:18.205Z,"284 km SE of Chiniak, Alaska",earthquake,8.8,2,0.064,32,reviewed,us,us
2018-05-20T03:35:59.450Z,47.5445,-122.6946667,52.96,2.67,ml,49,37,0.06303,0.22,uw,uw61390681,2018-08-15T19:46:59.040Z,"2 km NNE of Gorst, Washington",earthquake,0.38,0.65,0.204,40,reviewed,uw,uw
2018-05-20T03:45:41.330Z,19.3116665,-155.2138367,1.14,2.73,ml,57,92,0.03195,0.24,hv,hv70165536,2018-08-15T19:46:59.040Z,"14 km S of Volcano, Hawaii",earthquake,0.27,0.43,3.11,30,automatic,hv,hv
2018-05-20T04:33:27.020Z,19.2165,-67.628,4,2.93,md,8,240,0.91,0.21,pr,pr2018140003,2018-08-15T19:46:59.040Z,"97 km NW of San Antonio, Puerto Rico",earthquake,2.53,1.72,0.28,6,reviewed,pr,pr
2018-05-20T04:50:07.260Z,56.0116,-149.665,22.54,3.1,ml,,247,2.341,0.91,us,us1000ebnv,2023-07-07T19:29:23.025Z,"239 km SE of Chiniak, Alaska",earthquake,9.9,11.1,0.077,22,reviewed,us,us
2018-05-20T05:13:20.120Z,14.3793,147.1839,10,4.5,mb,,142,1.598,0.7,us,us1000eb3h,2018-08-15T19:46:59.040Z,"179 km ESE of Saipan, Northern Mariana Islands",earthquake,5.2,1.9,0.172,10,reviewed,us,us
2018-05-20T05:38:31.720Z,-22.1066,-176.9312,175.35,4.2,mb,,106,6.409,0.4,us,us1000eb37,2018-08-15T19:46:59.040Z,"206 km WSW of Haveluloto, Tonga",earthquake,15.3,9.7,0.118,20,reviewed,us,us
2018-05-20T06:01:43.900Z,19.3999996,-155.2794952,0.43,2.55,ml,24,38,0.007193,0.21,hv,hv70165791,2018-05-20T06:07:25.550Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.24,12,automatic,hv,hv
2018-05-20T06:17:06.200Z,12.1553,143.2053,35,4.3,mb,,138,2.159,0.48,us,us1000eb3a,2018-08-15T19:46:59.040Z,"200 km SW of Merizo Village, Guam",earthquake,15.3,2,0.099,29,reviewed,us,us
2018-05-20T06:48:29.960Z,18.9403,-67.5001,111,3.37,md,6,226,0.8696,0.36,pr,pr2018140004,2018-08-15T19:46:59.040Z,"65 km NW of San Antonio, Puerto Rico",earthquake,6.23,5.76,0.1,5,reviewed,pr,pr
2018-05-20T07:13:14.810Z,-24.2689,-67.4239,202.23,4.5,mb,,70,1.482,0.88,us,us1000e8wm,2018-08-15T19:46:59.040Z,"112 km W of San Antonio de los Cobres, Argentina",earthquake,7.1,7.2,0.163,11,reviewed,us,us
2018-05-20T07:28:37.980Z,5.3048,127.74,99.31,4.3,mb,,111,2.773,0.47,us,us1000eb3c,2018-08-15T19:46:59.040Z,"208 km SE of Pondaguitan, Philippines",earthquake,6.4,10.7,0.122,19,reviewed,us,us
2018-05-20T07:40:00.820Z,19.4083328,-155.2791595,0.4,2.66,ml,25,40,0.004039,0.31,hv,hv70166011,2018-05-20T07:45:41.780Z,"6 km SW of Volcano, Hawaii",earthquake,0.24,0.29,0.39,21,automatic,hv,hv
2018-05-20T07:51:22.660Z,19.4038334,-155.2821655,0.11,2.79,ml,29,33,0.008241,0.32,hv,hv70166031,2018-05-20T07:57:03.230Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.32,0.35,15,automatic,hv,hv
2018-05-20T08:01:27.020Z,-12.7977,45.6684,10,5.4,mww,,48,6.364,0.61,us,us1000e8x3,2022-05-03T20:03:17.740Z,"42 km E of Pamandzi, Mayotte",earthquake,7.3,1.7,0.071,19,reviewed,us,us
2018-05-20T08:12:36.560Z,19.4056664,-155.2910004,1.81,2.8,ml,20,55,0.008552,0.35,hv,hv70166076,2018-05-20T08:18:21.820Z,"7 km SW of Volcano, Hawaii",earthquake,0.53,0.34,0.34,15,automatic,hv,hv
2018-05-20T08:12:59.290Z,19.4196663,-155.2689972,0.64,2.8,ml,8,140,0.007477,0.09,hv,hv70166081,2018-05-20T08:18:42.760Z,"4 km SW of Volcano, Hawaii",earthquake,0.73,0.25,0.15,5,automatic,hv,hv
2018-05-20T09:12:05.370Z,19.4044991,-155.2803345,0.15,2.66,ml,18,55,0.007515,0.33,hv,hv70166201,2018-06-26T06:02:02.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.3,0.44,0.33,13,automatic,hv,hv
2018-05-20T09:45:43.540Z,-5.7641,142.0251,10,4.5,mb,,117,6.484,1.12,us,us1000e8y0,2018-08-15T19:46:59.040Z,"90 km ENE of Kiunga, Papua New Guinea",earthquake,9.9,1.9,0.111,24,reviewed,us,us
2018-05-20T10:38:18.830Z,19.0456,-66.8138,76,2.8,md,3,334,0.7015,0.18,pr,pr2018140005,2018-08-15T19:46:59.040Z,"61 km N of Hatillo, Puerto Rico",earthquake,4.22,8.1,0.19,2,reviewed,pr,pr
2018-05-20T10:47:12.410Z,43.2977,-126.722,10,4.6,mb,,175,1.996,1.05,us,us1000e8y7,2018-08-15T19:46:59.040Z,"189 km W of Bandon, Oregon",earthquake,7.2,1.9,0.052,112,reviewed,us,us
2018-05-20T11:05:45.630Z,-16.9765,-70.5422,117.33,4.3,mb,,126,1.183,1.23,us,us1000e8yd,2018-08-15T19:46:59.040Z,"24 km SE of Carumas, Peru",earthquake,8.8,9.4,0.16,11,reviewed,us,us
2018-05-20T11:14:30.510Z,-19.4056,169.2098,144.48,4.5,mb,,223,2.299,0.81,us,us1000eb3j,2018-08-15T19:46:59.040Z,"16 km NNW of Isangel, Vanuatu",earthquake,11.6,11.7,0.171,10,reviewed,us,us
2018-05-20T11:17:41.600Z,6.7626,-72.966,160.16,4.5,mb,,47,2.334,1,us,us1000e8yh,2018-08-15T19:46:59.040Z,"1 km NE of Cepitá, Colombia",earthquake,2.5,6.2,0.044,151,reviewed,us,us
2018-05-20T11:22:51.110Z,32.0606,48.3515,10,4.1,mb,,90,3.756,0.73,us,us1000e8yl,2018-08-15T19:46:59.040Z,"17 km SE of Sh?sh, Iran",earthquake,6.2,2,0.114,21,reviewed,us,us
2018-05-20T11:44:28.971Z,61.6548,-151.0977,65.2,2.5,ml,,,,0.55,ak,ak0186fq1uj5,2023-07-13T16:52:34.879Z,"33 km WNW of Susitna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-05-20T12:04:04.320Z,19.4044991,-155.2708282,-0.64,2.6,ml,19,46,0.007697,0.25,hv,hv70166546,2018-05-20T12:09:50.150Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.29,0.4,12,automatic,hv,hv
2018-05-20T12:23:56.570Z,21.6044,143.2588,317.68,4,mb,,128,5.554,0.75,us,us1000eb3k,2018-08-15T19:46:59.040Z,Mariana Islands region,earthquake,13.4,9.8,0.084,38,reviewed,us,us
2018-05-20T14:48:05.860Z,52.7496,171.976,34.88,3.9,mb,,173,1.291,0.49,us,us1000eb3n,2018-08-15T19:46:59.040Z,"82 km W of Attu Station, Alaska",earthquake,8.3,8.6,0.097,28,reviewed,us,us
2018-05-20T14:49:30.930Z,-6.6348,143.0471,16.08,4.2,mb,,158,7.277,0.66,us,us1000eb3t,2018-08-15T19:46:59.040Z,"86 km SW of Mendi, Papua New Guinea",earthquake,12.1,9.5,0.199,7,reviewed,us,us
2018-05-20T15:13:58.080Z,40.364,-124.9845,9.5,2.61,md,43,254,0.5064,0.26,nc,nc73018375,2018-05-23T01:32:03.025Z,"59km W of Petrolia, CA",earthquake,0.79,1.1,0.143,32,reviewed,nc,nc
2018-05-20T15:47:43.850Z,-20.9003,-178.6218,538.45,4.3,mb,,101,4.439,0.68,us,us1000eb3p,2018-08-15T19:46:59.040Z,Fiji region,earthquake,13.5,8.6,0.076,49,reviewed,us,us
2018-05-20T16:06:55.620Z,19.3964996,-155.280838,-0.94,2.59,ml,7,264,0.01545,0.15,hv,hv70166906,2018-05-20T16:12:38.910Z,"7 km SW of Volcano, Hawaii",earthquake,0.38,0.66,0.31,4,automatic,hv,hv
2018-05-20T16:08:19.010Z,19.4074993,-155.274826,0.55,2.83,ml,27,39,0.007311,0.26,hv,hv70166911,2018-05-20T16:14:01.690Z,"5 km SW of Volcano, Hawaii",earthquake,0.24,0.27,1.93,25,automatic,hv,hv
2018-05-20T17:07:11.610Z,17.5591,145.3545,159.65,3.7,ml,,98,2.342,0.91,us,us1000eb3v,2018-08-15T19:46:59.040Z,"263 km N of Saipan, Northern Mariana Islands",earthquake,14.6,10.7,0.181,4,reviewed,us,us
2018-05-20T17:13:02.600Z,-20.551,-178.1515,525.31,4.3,mb,,221,4.545,0.86,us,us1000eb3q,2018-08-15T19:46:59.040Z,Fiji region,earthquake,14.3,12.5,0.119,20,reviewed,us,us
2018-05-20T17:17:51.160Z,19.3508339,-155.2561646,-0.92,2.89,ml,36,66,0.02174,0.2,hv,hv70167026,2018-05-20T17:23:33.970Z,"10 km SSW of Volcano, Hawaii",earthquake,0.17,0.2,1.91,25,automatic,hv,hv
2018-05-20T17:55:10.640Z,-29.7771,-177.2715,35,4.6,mb,,227,0.78,0.74,us,us1000eb3w,2018-08-15T19:46:59.040Z,"Kermadec Islands, New Zealand",earthquake,15.3,2,0.141,15,reviewed,us,us
2018-05-20T18:05:46.690Z,4.8038,96.1063,10,4.6,mb,,139,3.506,1.15,us,us1000e90z,2018-08-15T19:46:59.040Z,"49 km SSW of Reuleuet, Indonesia",earthquake,10.2,1.9,0.096,32,reviewed,us,us
2018-05-20T18:09:33.360Z,53.3784,-163.4968,6.4,2.5,ml,,231,1.271,0.55,us,us1000ebp5,2023-07-07T19:31:09.179Z,"164 km S of False Pass, Alaska",earthquake,9.5,18.4,,,reviewed,us,ak
2018-05-20T18:33:58.280Z,19.4506667,-154.8795,3.92,3.18,ml,10,176,0.03068,0.1,hv,hv70167186,2018-08-15T19:46:59.040Z,"4 km ESE of Leilani Estates, Hawaii",earthquake,0.65,0.93,0.09,5,reviewed,hv,hv
2018-05-20T18:47:07.160Z,19.3543339,-155.2449951,0.9,2.79,ml,37,61,0.01958,0.15,hv,hv70167206,2018-05-20T18:52:45.670Z,"9 km S of Volcano, Hawaii",earthquake,0.24,0.37,0.19,5,automatic,hv,hv
2018-05-20T19:34:15.000Z,31.6379,-104.5315,5,2.8,ml,,70,0.627,0.69,us,us1000e91x,2018-08-15T19:46:59.040Z,"61 km SSW of Whites City, New Mexico",earthquake,2.9,2,0.109,22,reviewed,us,us
2018-05-20T19:59:58.630Z,53.3941,-163.5403,10,2.9,ml,,207,1.244,0.59,us,us1000ebp8,2023-07-07T19:31:26.701Z,"162 km S of False Pass, Alaska",earthquake,4.6,2,0.128,8,reviewed,us,us
2018-05-20T20:07:09.820Z,-4.6677,153.2386,65.17,4.7,mb,,117,1.171,0.84,us,us1000e97a,2018-08-15T19:47:00.040Z,"113 km ESE of Kokopo, Papua New Guinea",earthquake,13.5,6.8,0.123,20,reviewed,us,us
2018-05-20T20:29:21.160Z,-15.461,-173.427,34.97,4.5,mb,,107,2.22,0.69,us,us1000e92h,2018-08-15T19:47:00.040Z,"67 km NE of Hihifo, Tonga",earthquake,10.7,8.3,0.086,40,reviewed,us,us
2018-05-20T20:42:06.761Z,62.7188,-152.7107,4.8,2.6,ml,,,,0.57,ak,ak0186fve9tw,2023-07-07T19:31:28.846Z,"90 km ESE of Nikolai, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-05-20T20:59:07.470Z,19.3540001,-155.2711639,-1.02,2.74,ml,25,71,0.01893,0.31,hv,hv70167436,2018-05-20T21:04:47.640Z,"10 km SSW of Volcano, Hawaii",earthquake,0.32,0.34,0.21,10,automatic,hv,hv
2018-05-20T21:02:28.830Z,19.0795,-65.4883,32,3.1,md,5,322,0.9736,0.18,pr,pr2018140006,2018-08-15T19:47:00.040Z,"81 km NNE of Vieques, Puerto Rico",earthquake,1.82,12.29,0.26,5,reviewed,pr,pr
2018-05-20T21:13:56.830Z,19,-65.3555,28,3.28,md,9,316,0.9896,0.33,pr,pr2018140007,2018-08-15T19:47:00.040Z,"77 km N of Culebra, Puerto Rico",earthquake,2.24,20.7,0.12,6,reviewed,pr,pr
2018-05-20T21:19:36.850Z,-43.0796,-74.1391,35,3.8,mwr,,166,0.349,0.85,us,us1000e92z,2018-08-15T19:47:00.040Z,"42 km W of Quellón, Chile",earthquake,5.1,2,0.063,24,reviewed,us,us
2018-05-20T21:36:32.860Z,19.31016667,-155.2248333,10.55,3.33,ml,22,233,,0.48,hv,hv70167496,2023-03-16T19:46:26.440Z,"14 km S of Volcano, Hawaii",earthquake,1.41,1.88,0.142547122,8,reviewed,hv,hv
2018-05-20T21:50:14.020Z,-21.3349,-174.016,35,4.7,mb,,88,4.449,0.81,us,us1000eb3x,2018-08-15T19:47:00.040Z,"96 km E of ‘Ohonua, Tonga",earthquake,10.1,2,0.183,9,reviewed,us,us
2018-05-20T21:50:18.290Z,11.1108,-62.1993,114.5,4.5,mb,,88,1.147,0.72,us,us1000e93d,2018-08-15T19:47:00.040Z,"60 km N of Güiria, Venezuela",earthquake,8.1,7.4,0.105,27,reviewed,us,us
2018-05-20T21:52:29.830Z,19.4146667,-155.3125,2.3,3.2,ml,37,77,0.02109,0.11,hv,hv70167526,2018-08-15T19:47:00.040Z,"8 km WSW of Volcano, Hawaii",earthquake,0.23,0.3,0.096,9,reviewed,hv,hv
2018-05-20T21:54:45.960Z,55.8255,-149.3713,7.7,3.1,ml,,225,2.582,0.45,us,us1000ebp9,2023-07-07T19:31:31.093Z,"266 km SE of Chiniak, Alaska",earthquake,4.2,8.5,0.074,24,reviewed,us,us
2018-05-20T21:55:45.460Z,-1.4152,120.3733,50.33,4.5,mb,,85,2.426,0.66,us,us1000eb3u,2018-08-15T19:47:00.040Z,"42 km W of Poso, Indonesia",earthquake,6,7.2,0.092,35,reviewed,us,us
2018-05-20T22:10:14.040Z,53.3697,-163.5514,37.6,2.5,ml,,,,0.52,us,us1000ebpb,2023-07-07T19:31:33.425Z,"165 km S of False Pass, Alaska",earthquake,3.4,10.1,,,reviewed,ak,ak
2018-05-20T22:17:31.980Z,-15.3782,-172.6259,10,4.7,mb,,88,1.675,0.68,us,us1000e93x,2018-08-15T19:47:00.040Z,"140 km ENE of Hihifo, Tonga",earthquake,7.9,1.9,0.062,80,reviewed,us,us
2018-05-20T22:17:56.610Z,34.7376,23.9263,33.89,4.4,mb,,114,0.962,0.86,us,us1000e93s,2018-08-15T19:47:00.040Z,"18 km SW of Kastrí, Greece",earthquake,8.1,3.9,0.075,52,reviewed,us,us
2018-05-20T22:54:35.450Z,59.9967,-153.4143,138.5,2.6,ml,,,,0.47,ak,ak0186fwnruh,2023-07-07T19:31:45.464Z,"45 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-05-20T22:57:33.800Z,36.7766,-104.8582,6.76,2.9,mb_lg,,68,0.025,0.9,us,us1000e94i,2018-08-15T19:47:00.040Z,"29 km N of Cimarron, New Mexico",earthquake,4,4.9,0.076,77,reviewed,us,us
2018-05-20T22:58:00.600Z,35.5263,-97.1549,5.419,2.5,ml,,37,,0.46,us,us1000e94h,2018-08-15T19:47:00.040Z,"4 km N of Harrah, Oklahoma",earthquake,0.9,3.4,,,reviewed,tul,tul
2018-05-20T23:04:26.510Z,36.7368,-104.863,11.95,2.8,ml,,69,0.065,0.65,us,us1000e94k,2018-08-15T19:47:00.040Z,"25 km N of Cimarron, New Mexico",earthquake,5.3,8.4,0.081,49,reviewed,us,us
2018-05-20T23:30:30.950Z,56.4665,-149.3055,23.94,3.1,ml,,199,2.221,0.45,us,us1000ebpd,2023-07-07T19:31:47.700Z,"221 km SE of Chiniak, Alaska",earthquake,7.8,9.6,0.059,38,reviewed,us,us
2018-05-20T23:37:34.550Z,19.316,-155.2565002,2.89,2.55,ml,22,109,0.04584,0.14,hv,hv70167826,2018-05-20T23:43:12.140Z,"14 km S of Volcano, Hawaii",earthquake,0.35,1.02,3.42,7,automatic,hv,hv
2018-05-20T23:38:16.540Z,19.314167,-155.253006,2.4,2.58,ml,45,101,0.04232,0.25,hv,hv70167831,2018-05-20T23:43:57.110Z,"14 km S of Volcano, Hawaii",earthquake,0.39,0.79,3.29,16,automatic,hv,hv
2018-05-20T23:38:31.970Z,19.4571667,-154.872,8.11,3.27,ml,7,196,0.02781,0.07,hv,hv70167836,2018-08-15T19:47:00.040Z,"5 km ESE of Leilani Estates, Hawaii",earthquake,0.92,1.23,0.119,4,reviewed,hv,hv
2018-05-21T00:11:26.500Z,54.2318,-162.5964,18.98,2.5,ml,,215,0.787,0.55,us,us1000ects,2023-07-13T16:52:36.171Z,"87 km SE of False Pass, Alaska",earthquake,3.6,12.2,,,reviewed,us,ak
2018-05-21T00:18:36.130Z,34.4034,9.7047,10,5.1,mb,,58,1.357,0.8,us,us1000e94w,2022-08-08T03:47:43.343Z,"23 km SSW of Mezzouna, Tunisia",earthquake,6.8,1.8,0.03,370,reviewed,us,us
2018-05-21T00:37:08.700Z,51.4366,178.4428,54.44,2.7,ml,,269,0.502,0.16,us,us1000ectt,2023-07-07T19:32:03.919Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.2,10.7,,,reviewed,us,ak
2018-05-21T00:47:14.050Z,-12.8495,45.6536,10,5.5,mww,,44,6.317,0.69,us,us1000e952,2022-05-03T19:13:38.308Z,"41 km E of Pamandzi, Mayotte",earthquake,7.9,1.8,0.063,24,reviewed,us,us
2018-05-21T00:54:50.740Z,-12.8899,45.582,10,4.6,mb,,114,5.856,0.95,us,us1000ebvv,2018-08-21T21:23:50.040Z,"34 km ESE of Pamandzi, Mayotte",earthquake,11.8,1.9,0.206,7,reviewed,us,us
2018-05-21T01:04:00.180Z,-29.7259,-68.5567,104.98,4.4,mb,,30,1.358,0.96,us,us1000e956,2018-08-21T21:23:46.040Z,"59 km NNE of San José de Jáchal, Argentina",earthquake,7.1,7.4,0.088,37,reviewed,us,us
2018-05-21T01:04:16.840Z,-12.841,45.3835,10,4.5,mb,,119,5.955,1.21,us,us1000ebvu,2018-08-21T21:23:50.040Z,"12 km ESE of Pamandzi, Mayotte",earthquake,9,1.9,0.128,18,reviewed,us,us
2018-05-21T01:38:26.170Z,14.802,-92.0221,113.44,4.1,mb,,153,0.257,0.76,us,us1000eqre,2018-08-21T21:23:57.040Z,"8 km SE of Catarina, Guatemala",earthquake,7.7,6.2,0.116,20,reviewed,us,us
2018-05-21T01:50:11.280Z,19.0593,-65.4118,27,3.37,md,13,314,1.0071,0.26,pr,pr2018141000,2018-08-21T21:23:47.040Z,"82 km NNE of Luquillo, Puerto Rico",earthquake,1.47,17.07,0.15,10,reviewed,pr,pr
2018-05-21T01:56:01.030Z,-11.9425,166.6991,200.96,4.2,mb,,145,7.086,0.82,us,us1000ebvy,2018-08-21T21:23:50.040Z,"166 km SE of Lata, Solomon Islands",earthquake,15.6,9.8,0.124,18,reviewed,us,us
2018-05-21T02:15:18.300Z,17.071,-98.6744,36.61,5.2,mb,,91,0.499,1.3,us,us1000e95q,2022-05-03T19:13:36.871Z,"3 km NNE of Iliatenco, Mexico",earthquake,3.2,7.1,0.023,624,reviewed,us,us
2018-05-21T02:17:35.550Z,46.4458,153.2433,10,4.6,mb,,173,7.227,0.77,us,us1000e95x,2018-08-21T21:23:47.040Z,Kuril Islands,earthquake,10.6,1.9,0.063,75,reviewed,us,us
2018-05-21T02:21:06.030Z,35.3046667,-118.5928333,5.5,2.5,ml,47,42,0.1075,0.18,ci,ci37945527,2018-07-27T04:00:05.824Z,"23km NW of Tehachapi, CA",earthquake,0.16,0.66,0.157,88,reviewed,ci,ci
2018-05-21T03:05:55.260Z,33.6,-116.6351667,15.29,2.62,ml,105,20,0.03274,0.18,ci,ci37945583,2018-07-27T03:57:25.586Z,"6km NE of Anza, CA",earthquake,0.12,0.2,0.164,25,reviewed,ci,ci
2018-05-21T03:48:10.044Z,57.8484,-156.7579,155.1,3,ml,,,,0.62,ak,ak0186h8ujl8,2023-07-07T19:32:40.132Z,"53 km NE of Ugashik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-05-21T03:48:42.400Z,19.3978329,-155.281662,0.44,2.67,ml,17,84,0.007957,0.31,hv,hv70168331,2018-05-21T03:54:21.630Z,"7 km SW of Volcano, Hawaii",earthquake,0.43,0.36,0.36,13,automatic,hv,hv
2018-05-21T04:23:33.470Z,-5.1599,-11.8198,10,4.6,mb,,141,3.736,0.88,us,us1000ebw5,2018-08-21T21:23:50.040Z,Ascension Island region,earthquake,13.8,1.9,0.141,15,reviewed,us,us
2018-05-21T04:42:10.790Z,56.2628,-161.7545,206.57,4.1,mb,,62,0.587,0.95,us,us1000e96z,2023-07-07T19:32:51.287Z,"44 km NW of Nelson Lagoon, Alaska",earthquake,6.8,5.3,0.139,14,reviewed,us,us
2018-05-21T04:46:48.630Z,19.33216667,-155.0108333,2.96,3.1,ml,25,209,,0.27,hv,hv70168416,2023-03-16T19:59:46.180Z,"18 km SSW of Leilani Estates, Hawaii",earthquake,0.81,1.84,0.46364361,2,reviewed,hv,hv
2018-05-21T04:54:57.600Z,-24.0849,-66.8468,190.47,4.4,mb,,44,1.663,1.34,us,us1000e970,2018-08-21T21:23:47.040Z,"55 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.2,13,0.219,6,reviewed,us,us
2018-05-21T05:04:06.550Z,19.4186668,-155.2751617,0.11,2.63,ml,9,68,0.006477,0.11,hv,hv70168456,2018-05-21T05:09:46.140Z,"5 km WSW of Volcano, Hawaii",earthquake,0.21,0.31,0.45,4,automatic,hv,hv
2018-05-21T05:45:04.980Z,31.1873,142.2391,10,4.3,mb,,150,2.815,0.88,us,us1000ebw4,2018-08-21T21:23:50.040Z,"Izu Islands, Japan region",earthquake,6.9,2,0.202,7,reviewed,us,us
2018-05-21T06:14:49.540Z,56.3041,-149.4315,21.56,3.3,ml,,184,2.272,1.02,us,us1000e9e9,2023-07-07T19:33:03.121Z,"226 km SE of Chiniak, Alaska",earthquake,5.2,10,0.052,48,reviewed,us,us
2018-05-21T06:55:36.430Z,18.5995,-68.9061,126,3.2,md,13,164,0.5316,0.22,pr,pr2018141003,2018-08-21T21:23:47.040Z,"7 km E of Guaymate, Dominican Republic",earthquake,7.54,1.97,0.45,11,reviewed,pr,pr
2018-05-21T07:03:36.810Z,17.8573,-67.1776,7,2.63,md,12,294,0.1639,0.41,pr,pr2018141005,2018-08-21T21:23:47.040Z,"13 km S of Pole Ojea, Puerto Rico",earthquake,3.18,4.57,0.28,11,reviewed,pr,pr
2018-05-21T07:47:57.250Z,19.3721676,-155.0866699,-0.36,2.61,ml,6,225,0.01838,0.16,hv,hv70168696,2018-05-22T07:00:11.140Z,"11 km SSE of Fern Forest, Hawaii",earthquake,0.57,0.58,0.42,4,automatic,hv,hv
2018-05-21T07:59:59.970Z,-29.2872,85.7043,10,4.7,mb,,54,19.92,0.78,us,us1000ebw2,2018-08-21T21:23:50.040Z,South Indian Ocean,earthquake,11.2,1.9,0.084,43,reviewed,us,us
2018-05-21T08:27:42.190Z,-5.3397,146.794,237.67,4.3,mb,,54,3.324,0.83,us,us1000ebw3,2018-08-21T21:23:50.040Z,"112 km E of Madang, Papua New Guinea",earthquake,11.7,6.9,0.082,42,reviewed,us,us
2018-05-21T09:20:52.230Z,18.489,-68.867,167,3.47,md,5,196,1.8225,0.26,pr,pr2018141006,2018-05-21T12:57:21.309Z,"13 km ENE of La Romana, Dominican Republic",earthquake,6.33,2.15,0.1,5,reviewed,pr,pr
2018-05-21T10:03:22.480Z,19.4318333,-155.2523346,1.26,2.71,md,13,247,0.01194,0.22,hv,hv70168866,2018-05-21T18:05:56.095Z,"2 km WSW of Volcano, Hawaii",earthquake,0.95,0.54,0.27,4,automatic,hv,hv
2018-05-21T10:11:59.810Z,-5.8926,147.3628,40.6,4.4,mb,,100,5.072,0.71,us,us1000ebw6,2018-08-21T21:23:50.040Z,"90 km NW of Finschhafen, Papua New Guinea",earthquake,13.2,15.9,0.143,14,reviewed,us,us
2018-05-21T10:22:41.570Z,19.4038334,-155.2833405,5.54,2.75,ml,23,60,0.00847,0.24,hv,hv70168891,2018-08-21T21:23:47.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.47,0.63,0.38,13,automatic,hv,hv
2018-05-21T10:40:23.190Z,56.6452,158.6884,72.38,5.1,mb,,108,3.59,1.45,us,us1000e993,2018-08-21T21:23:47.040Z,"79 km N of Esso, Russia",earthquake,9.7,6.6,0.062,83,reviewed,us,us
2018-05-21T10:43:58.810Z,19.437,-154.8706667,6.99,3.63,ml,15,197,0.04626,0.12,hv,hv70168951,2018-08-21T21:23:47.040Z,"6 km SE of Leilani Estates, Hawaii",earthquake,0.85,1.25,0.148,54,reviewed,hv,hv
2018-05-21T10:51:02.750Z,31.7412,78.4799,10,4.5,mb,,104,4.788,0.82,us,us1000e99b,2018-08-21T21:23:47.040Z,"69 km ENE of Sar?han, India",earthquake,5.2,1.8,0.097,31,reviewed,us,us
